Año,Mes,Año pago,Sistema,ZONA,RUTAS,VIAJES VALIDADOS,TOTAL,EMPRESA,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A10-R,76375,"$126,782.50",OPERADORA MACROBUS SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-NI-P,1730,"$2,871.80",PERIBUS METROPOLITANO SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-NI-R,1021,"$1,694.86",OPERADORA MACROBUS SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-C01,641222,"$1,064,428.52",PERIBUS METROPOLITANO SA DE CV / OPERADORA MACROBUS SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-C02,434547,"$721,348.02",PERIBUS METROPOLITANO SA DE CV / OPERADORA MACROBUS SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-C03,178580,"$296,442.80",PERIBUS METROPOLITANO SA DE CV / OPERADORA MACROBUS SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A08-R,96,$159.36,OPERADORA MACROBUS SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A11-P,233227,"$387,156.82",PERIBUS METROPOLITANO SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A13-P,131325,"$217,999.50",PERIBUS METROPOLITANO SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A04-R,523,$868.18,OPERADORA MACROBUS SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A01-P,359,$595.94,PERIBUS METROPOLITANO SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A03-P,69,$114.54,PERIBUS METROPOLITANO SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A07-P,47,$78.02,PERIBUS METROPOLITANO SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A08-P,79,$131.14,PERIBUS METROPOLITANO SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A09-P,113,$187.58,PERIBUS METROPOLITANO SA DE CV,
2025,9,2025,MI MACRO PERIFERICO,AMG,MP-A02-R,163,$270.58,OPERADORA MACROBUS SA DE CV,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-C1-M,743116,"$1,233,572.56",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-C2-T,259390,"$430,587.40",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-C3-T,271730,"$451,071.80",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-V1-S,326258,"$541,588.28",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-V1-T,25647,"$42,574.02",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-V2-T,426432,"$707,877.12",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-V3-T,324687,"$538,980.42",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-V4-T,204139,"$338,870.74",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-V5-T,464,$770.24,CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-V2-S,5736,"$9,521.76",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-C3-M,766,"$1,271.56",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-V2-M,4781,"$7,936.46",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-C1-T,1793,"$2,976.38",CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,9,2025,CORREDOR LOPEZ MATEOS,AMG,T22-C1-S,1,$1.66,CORREDOR LOPEZ MATEOS/FALTA EMPRESA,
2025,10,2025,MI TRANSPORTE,AMG,C01,356710,"$592,138.60",ALIANZA OBLATOS COLONIAS SA DE CV,
2025,10,2025,MI TRANSPORTE,CIUDAD GUZMAN,C01-CDG,42168,"$69,998.88",CAZEV SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C02,284834,"$472,824.44",PASAJEROS DE OBLATOS SA DE CV,
2025,10,2025,MI TRANSPORTE,CIUDAD GUZMAN,C02-CDG,20875,"$34,652.50",CAZEV SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C03,361268,"$599,704.88",OPERADORA ALIANZA MEXICALTZINGO,
2025,10,2025,MI TRANSPORTE,CIUDAD GUZMAN,C03-CDG,43060,"$71,479.60",CAZEV SA DE CV,
2025,10,2025,MI TRANSPORTE,CIUDAD GUZMAN,C04-CDG,27388,"$45,464.08",CAZEV SA DE CV,
2025,10,2025,MI TRANSPORTE,TEPATITLAN,C04-TEP,47138,"$78,249.08",TEPABUS SA DE CV,
2025,10,2025,MI TRANSPORTE,CIUDAD GUZMAN,C05-CDG,31187,"$51,770.42",CAZEV SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C06-1,172,$285.52,RUTA 136A CENTRO SAN PEDRITO S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C09,145479,"$241,495.14",ALIANZA DE TRANSPORTISTAS DE NORTE Y SUR SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C10,63744,"$105,815.04",EXCELENCIA EN TRANSPORTACION NORTE Y SUR SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C103,446735,"$741,580.10",SERVICIOS COORDINADOS TLAJOMULCO TIMOS SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C104,498364,"$827,284.24",RUTA 629 TRANSPORTES PUBLICO COORDINADO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C105,169183,"$280,843.78",TRANSPORTES ROGAN PLUS SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C106,72211,"$119,870.26",TRANSPORTES ROGAN PLUS SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C108,303728,"$504,188.48",VANGUARDIA Y CAMBIO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C111,103502,"$171,813.32",RUTA COMPLEMENTARIA C111 SAPI DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C111-2,32246,"$53,528.36",RUTA COMPLEMENTARIA C111 2 SAPI DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C111-V3,136510,"$226,606.60",TRONCAL 13 SOLIDARIDAD SAPI DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C113,199580,"$331,302.80",TRANSPORJAL SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C114-V1,128971,"$214,091.86",TRANSPORTE PUBLICO ESTRUCTURADO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C115,446131,"$740,577.46",RUTA 623 GDL SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C116,154561,"$256,571.26",TRANSPORTES TRUPEG S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C119,135362,"$224,700.92",COORDINADORA DEL TRANSPORTE TAPATIOS S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C12,213936,"$355,133.76",SANITAMAX SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C120,790974,"$1,313,016.84",R25 URBANOS SAPI DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C123V1,435376,"$722,724.16",OPERADORA ALIANZA CENTRO COLONIAS SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C125V2,258,$428.28,AUTOTRANSPORTES SANVER SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C14,364420,"$604,937.20",ALIANZA DE CONCESIONARIOS RUTA 175 A S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C15,451037,"$748,721.42",TRANSPORTE URBANO DE JALISCO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C16,70570,"$117,146.20",RUTAS MODERNAS 602 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C17,245853,"$408,115.98",RUTA EMPRESA ALIANZA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C18,89572,"$148,689.52",MILHER AUTOBUSES SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C21,164787,"$273,546.42",RUTA MODERNA 602 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C23,229217,"$380,500.22",TRANSPORTE MODERNO DE JALISCO SAPI DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C24,11076,"$18,386.16",MOVILIDAD Y DIGNIDAD SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C27,369103,"$612,710.98",RUTA 605 TONALA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C28,139170,"$231,022.20",RUTA 608 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C29,574933,"$954,388.78",UNION DE TRANSPORTE COLECTIVO DE GUADALAJARA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C30,412705,"$685,090.30",TRANSPORTES DE LA PLATA RUTA 611 S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C31,24160,"$40,105.60",UNION DE TRANSPORTISTAS MEXICANOS R616 S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C32,361847,"$600,666.02",RUTA 639 ALAMEDAS SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C33,397390,"$659,667.40",TRANURBA R142 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C36,434514,"$721,293.24",TRANSPORTE DE JALISCO RUTA 612 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C37,731951,"$1,215,038.66",ASOCIACION DE TRANSPORTISTAS DE LA RUTA 614 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C38,165175,"$274,190.50",TRANSPORTE SUBROGADO DEL ARIENTE SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C39,180539,"$299,694.74",TRANSPORTE SUBROGADO DEL ARIENTE SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C40,393265,"$652,819.90",RUTA 619 GUADALAJARA TLAJOMULCO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C42,89833,"$149,122.78",RUTA 624 CENTRAL VIEJA EL BRISEÑO S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C43,369254,"$612,961.64",TRANSPORTES RIO BLANCO VALDEPEÑAS S DE RL DE DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C44,142805,"$237,056.30",TRANSPORTE URBANO C45 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C45,122849,"$203,929.34",TRANSPORTE URBANO C45 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C46,680915,"$1,130,318.90",TRANSPORTISTAS R643 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C47-V1,186338,"$309,321.08",AUTOTRANSPORTES URBANOS 644A S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C47-V2,273664,"$454,282.24",AUTOTRANSPORTES URBANOS 644A S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C48,175742,"$291,731.72",TRANSPORTE GDL TLAQ EL SALTO Y TRAJOMULCO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C49V1,170067,"$282,311.22",TRANSPORTES MIRASOL S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C49V2,32514,"$53,973.24",TRANSPORTES MIRASOL S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C49V3,109870,"$182,384.20",TRANSPORTES MIRASOL S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C50V2,103222,"$171,348.52",TRANSPORTES MIRASOL S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C51V1,108535,"$180,168.10",TRANSPORTES MIRASOL S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C51V2,105617,"$175,324.22",TRANSPORTES MIRASOL S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C52,219359,"$364,135.94",TRANSPORTACION URBANA METROPOLITANA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C58,506374,"$840,580.84",TRANSPORTE ZONA METROPOLITANA GUADALAJARA TLAQUEPAQUE TONALA EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C60,212029,"$351,968.14",TRANSPORTE ZONA METROPOLITANA GUADALAJARA TLAQUEPAQUE TONALA EL SALTO S A DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C61,110440,"$183,330.40",TRANSPORTE ZONA METROPOLITANA GUADALAJARA TLAQUEPAQUE TONALA EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C62,192509,"$319,564.94",LOGISTICA INNOVATIVA DE CAMIONES Y ENLACES SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C63,149430,"$248,053.80",LOGISTICA INNOVATIVA DE CAMIONES Y ENLACES SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C64,169767,"$281,813.22",MODELO INNOVADORA R27 R27A S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C67-V1,181058,"$300,556.28",TRANSPORTE URBANO TLAJOMULCO S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C67-V2,272525,"$452,391.50",TRANSPORTE URBANO TLAJOMULCO S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C69,5507,"$9,141.62",PUNTO DE ENCUENTRO 321 S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C71,78767,"$130,753.22",TRANSPORTE PUBLICO ESTRUCTURADO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C72,165163,"$274,170.58",TRANSPORTES 170B SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C73,317139,"$526,450.74",MOVILIDAD URBANA CENTINELA INDIGENA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C74,286234,"$475,148.44",MOVILIDAD COORDINADA DE ZAPOPAN JALISCO DE LA RUTA 101 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C75,405181,"$672,600.46",TRANSPORTES DE LA PLATA RUTA 611 S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C76,143253,"$237,799.98",TRANSPORJAL SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C77,156253,"$259,379.98",RUTA 623A TESORO CANTAROS S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C78,292159,"$484,983.94",619A Y ASOCIADOS S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C79,115000,"$190,900.00",TRANSPORTES EMPRESARIALES 640 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C81-1,309813,"$514,289.58",AUTOBUSES URBANOS TABACHINES S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C82-1,292237,"$485,113.42",AUTOBUSES URBANOS TABACHINES S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C83,181901,"$301,955.66",TRANSPORTE GDL TLAQ EL SALTO Y TRAJOMULCO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C84,483621,"$802,810.86",AUTOBUSES URBANOS TABACHINES S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C85,190292,"$315,884.72",AUTOBUSES URBANOS TABACHINES S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C86,343517,"$570,238.22",LOGISTICA INNOVATIVA DE CAMIONES Y ENLACES SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C87,242543,"$402,621.38",TRANSPORTACIO URBANA METROPOLITANA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C97-V1,247552,"$410,936.32",TRANSPORTACIONES ELITE R275 S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C99,34366,"$57,047.56",TRANSPORTE PUBLICO ESTRUCTURADO SA DE CV,
2025,10,2025,MI TRANSPORTE,CIUDAD GUZMAN,SB01-CDG,23288,"$38,658.08",CAZEV SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T01,494218,"$820,401.88",TRANSPORTE INTEGRADO ALIANZA SA DE CV,
2025,10,2025,MI TRANSPORTE,CIUDAD GUZMAN,T01-CDG,28853,"$47,895.98",CAZEV SA DE CV,
2025,10,2025,MI TRANSPORTE,CIUDAD GUZMAN,T02-CDG,101301,"$168,159.66",CAZEV SA DE CV,
2025,10,2025,MI TRANSPORTE,TEPATITLAN,T02-TEP,33140,"$55,012.40",TEPABUS SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T04A-01,1081278,"$1,794,921.48",CORREDOR LAZARO CARDENAS RUTA 646 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T04B,863029,"$1,432,628.14",EXCELENCIA EN TRANSPORTACION TLAQUEPAQUE SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T06-03,225105,"$373,674.30",RUTA COMPLEMENTARIA DE OCCIDENTE SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T06-1,274558,"$455,766.28",RUTA TRANCAL DE OCCIDENTE SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T06-2,330345,"$548,372.70",ALIANZA COORDINADO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T06-C01,56221,"$93,326.86",MILHER AUTOBUSES SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T07,6194,"$10,282.04",TRONCAL ENRIQUE DIAZ DE LEON SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T07-C01,98593,"$163,664.38",TRANSPORTE MODERNO EJE NORTE SUR S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T08,827253,"$1,373,239.98",TRONCAL AMERICAS S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T08-C01,155739,"$258,526.74",TRONCAL AMERICAS S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T09,644344,"$1,069,611.04",TRANSPORTISTAS RUTA 604 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T10,129063,"$214,244.58",RUTA 626 GDL SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T10-C01,159241,"$264,340.06",MOVILIDAD INTERURBANA METROPOLITANA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T10-C02,135916,"$225,620.56",MOVILIDAD INTERURBANA METROPOLITANA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T11A,265105,"$440,074.30",MOVILIDAD ZAPOPAN GUADALAJARA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T11A-C01,121215,"$201,216.90",MOVILIDAD ZAPOPAN GUADALAJARA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T11A-C02,249064,"$413,446.24",MOVILIDAD ZAPOPAN GUADALAJARA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T11A-C03,225855,"$374,919.30",MOVILIDAD ZAPOPAN GUADALAJARA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T11B-C01,119009,"$197,554.94",RUTA 55 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13-C01-10,55993,"$92,948.38",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13A-1,154344,"$256,211.04",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13A-2,103237,"$171,373.42",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13B-5,46264,"$76,798.24",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13B-6,126054,"$209,249.64",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13B-C02-8,17986,"$29,856.76",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13C-9,96047,"$159,438.02",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13C-C01-11,63687,"$105,720.42",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T14A-C04,592502,"$983,553.32",TRANSPORTE URBANO MEXICALTZINGO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T15-1,105784,"$175,601.44",OPERADORA DE SERVICIO 231C SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T15-C05,52952,"$87,900.32",UNION DE TRANSPORTISTAS TLAXICONXINGO S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T15-C06,30180,"$50,098.80",UNION DE TRANSPORTISTAS TLAXICONXINGO S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T15-C1,256787,"$426,266.42",TRANSPORTES URBANOS DE CALIDAD T15 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T15-C2,172065,"$285,627.90",TRANSPORTES URBANOS DE CALIDAD T15 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T15-C3,36636,"$60,815.76",TRANSPORTES URBANOS DE CALIDAD T15 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T16A-C01,65724,"$109,101.84",VANGUARDIA Y CAMBIO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T16B-1,19740,"$32,768.40",SERVICIOS URBANOS DE TRANSPORTE APH S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T16B-C02,73880,"$122,640.80",VANGUARDIA Y CAMBIO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T16B-C03,510165,"$846,873.90",MOVILIDAD URBANA INTERMUNICIPAL DE OCCIDENTE SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T16B-C06,206337,"$342,519.42",RUTA 24 A SOCIEDAD COOPERATIVA DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,
2025,10,2025,MI TRANSPORTE,AMG,T16B-C07,198165,"$328,953.90",RUTA 24 A SOCIEDAD COOPERATIVA DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,
2025,10,2025,MI TRANSPORTE,AMG,T16B-C08,195204,"$324,038.64",RUTA 24 A SOCIEDAD COOPERATIVA DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,
2025,10,2025,MI TRANSPORTE,AMG,T17,640400,"$1,063,064.00",TRANSPORTES ZAPOPAN RUTA 632 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T17-1,325404,"$540,170.64",TRANSPORTES ZAPOPAN RUTA 632 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T18-1A,805622,"$1,337,332.52",FEDERALISMO 622 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T18-1B,781259,"$1,296,889.94",TRANSPORTISTAS UNIDOS TRONCAL DIECIOCHO S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C34,491215,"$815,416.90",RUTA 51 ZONA ORIENTE S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C35,192928,"$320,260.48",RUTA 51 ZONA ORIENTE S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C130,249615,"$414,360.90",TRANSPORTES TLAJOMULCO SERVICIO VILLEGAS SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C-54,21582,"$35,826.12",RUTA COMPLEMENTARIA C111 2 SAPI DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C97-V2,48571,"$80,627.86",SJG DEL 15 S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T02,545714,"$905,885.24",ALIANZA CAMIONERA TLAQUEPAQUE SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T14B,44672,"$74,155.52",CONCESIONARIOS UNIDOS NORTE SUR DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T14B-C01,568854,"$944,297.64",COORDINADORA DEL TRANSPORTE TAPATIOS S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T14A,0,$0.00,CORREDOR METROPOLITANO DE JALISCO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C07-01,337910,"$560,930.60",FAHER TRASNPORTISTAS S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C96-V1,163917,"$272,102.22",MOVILIDAD URBANA SAN MARTIN S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C08,120404,"$199,870.64",MOVIMIENTO EN PUNTO JIRA S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T11B,292426,"$485,427.16",RUTA 55 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T16B-C01,293833,"$487,762.78",SERVICIOS URBANOS DE TRANSPORTE APH S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C110,725041,"$1,203,568.06",SERVITRANSPORTE METROPOLITANO SA DE CV,
2025,10,2025,MI TRANSPORTE,TEPATITLAN,C01-TEP,23786,"$39,484.76",TEPABUS SA DE CV,
2025,10,2025,MI TRANSPORTE,TEPATITLAN,C02-TEP,11231,"$18,643.46",TEPABUS SA DE CV,
2025,10,2025,MI TRANSPORTE,TEPATITLAN,C03-TEP,21439,"$35,588.74",TEPABUS SA DE CV,
2025,10,2025,MI TRANSPORTE,TEPATITLAN,T01-TEP,43424,"$72,083.84",TEPABUS SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T07-C04,3284,"$5,451.44",TRANSPORTES GDL CENTRO SUR SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C50V1,142353,"$236,305.98",TRANSPORTES MIRASOL S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C128A-V2,10624,"$17,635.84",TRANSPORTES SUB URBANOS GUADALAJARA SANTA ANITA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,C118,2372,"$3,937.52",TVO62 SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13A-C01,47051,"$78,104.66",RUTA SAN JOSE SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13A-C03-3,51178,"$84,955.48",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T14B-C03-1,192476,"$319,510.16",TRANSPORTES VANGUARDISTAS DE GUADALAJARA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T14B-C03-2,160892,"$267,080.72",TRANSPORTES VANGUARDISTAS DE GUADALAJARA SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13B-C01-7,86290,"$143,241.40",TRANSBUS EL SALTO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T13B-1,126456,"$209,916.96",RUTA 176B DE TUTSA S DE RL DE CV,
2025,10,2025,MI TRANSPORTE,CIUDAD GUZMAN,T03A-CDG,218405,"$362,552.30",TRANSPORTES URBANOS OCHOAS SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T21,194671,"$323,153.86",AUTOBUSES DE ZAPOTLANEJO SA DE CV,
2025,10,2025,MI TRANSPORTE,AMG,T21-C01,145800,"$242,028.00",AUTOBUSES DE ZAPOTLANEJO SA DE CV,
